transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
30067,INV002308,2025-04-19,120843,Lumpsum,415831,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Mandate,Verified
30068,INV004320,2025-04-19,120503,Redemption,332548,Delhi,Gurugram,T30,26-35,Female,8.1,Net Banking,Verified
30069,INV001794,2025-04-19,148568,Redemption,365170,Haryana,Gurugram,T30,26-35,Male,23.2,UPI,Verified
30070,INV004529,2025-04-19,119094,SIP,11516,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Mandate,Verified
30071,INV003179,2025-04-19,119094,SIP,1159,Rajasthan,Jaipur,T30,36-45,Male,53.3,UPI,Verified
30072,INV000849,2025-04-19,119120,SIP,3329,Delhi,Gurugram,T30,56+,Female,32.5,Mandate,Verified
30073,INV004486,2025-04-19,119092,SIP,2726,Uttar Pradesh,Agra,B30,26-35,Male,14.4,Cheque,Verified
30074,INV002057,2025-04-19,148567,Lumpsum,407002,Rajasthan,Udaipur,B30,18-25,Male,3.3,Mandate,Verified
30075,INV002592,2025-04-19,100025,SIP,2465,Madhya Pradesh,Bhopal,B30,26-35,Female,15.7,Mandate,Verified
30076,INV000914,2025-04-19,101206,Lumpsum,180835,Karnataka,Mysore,B30,18-25,Male,3.8,Mandate,Verified
30077,INV004989,2025-04-19,101206,Lumpsum,425386,Karnataka,Bangalore,T30,26-35,Male,6.4,Net Banking,Verified
30078,INV000489,2025-04-19,101206,SIP,9398,Uttar Pradesh,Agra,B30,18-25,Male,7.4,UPI,Verified
30079,INV001316,2025-04-19,120503,Redemption,67435,Punjab,Chandigarh,T30,18-25,Male,7.3,Mandate,Verified
30080,INV001221,2025-04-19,148569,Redemption,438289,Delhi,New Delhi,T30,26-35,Female,22.4,UPI,Verified
30081,INV002123,2025-04-19,118633,SIP,56938,West Bengal,Kolkata,T30,26-35,Male,14.7,Mandate,Verified
30082,INV004973,2025-04-19,120507,Lumpsum,253320,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified
30083,INV004764,2025-04-19,118632,Redemption,115662,Punjab,Amritsar,B30,46-55,Female,79.4,UPI,Verified
30084,INV001644,2025-04-19,119095,Lumpsum,278173,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,UPI,Verified
30085,INV002838,2025-04-19,119095,SIP,2377,West Bengal,Kolkata,T30,56+,Female,71.9,Net Banking,Verified
30086,INV003806,2025-04-19,120507,SIP,5354,Karnataka,Bangalore,T30,26-35,Male,14.7,UPI,Pending
30087,INV003160,2025-04-19,120841,Lumpsum,223412,Delhi,Gurugram,T30,26-35,Male,24.9,Net Banking,Verified
30088,INV004482,2025-04-19,101208,SIP,7441,Uttar Pradesh,Kanpur,B30,18-25,Female,6.8,Mandate,Verified
30089,INV001234,2025-04-19,119120,Lumpsum,419679,Uttar Pradesh,Agra,B30,26-35,Male,24.4,UPI,Verified
30090,INV004505,2025-04-19,120503,SIP,29736,Punjab,Amritsar,B30,26-35,Male,7.8,Mandate,Verified
30091,INV001267,2025-04-19,120506,SIP,2468,Uttar Pradesh,Kanpur,B30,46-55,Female,26.8,UPI,Verified
30092,INV004794,2025-04-19,119093,Redemption,361444,Rajasthan,Udaipur,B30,36-45,Female,46.0,UPI,Pending
30093,INV003478,2025-04-19,125498,SIP,52371,Punjab,Chandigarh,T30,26-35,Male,21.2,Mandate,Pending
30094,INV002843,2025-04-19,148567,SIP,586,Haryana,Faridabad,B30,26-35,Male,11.8,Cheque,Verified
30095,INV002643,2025-04-20,120844,Lumpsum,126161,Telangana,Hyderabad,T30,36-45,Male,29.2,Net Banking,Verified
30096,INV001801,2025-04-20,101207,SIP,6049,Delhi,New Delhi,T30,36-45,Male,44.3,UPI,Verified
30097,INV003419,2025-04-20,100016,SIP,4327,Maharashtra,Pune,T30,18-25,Male,5.3,UPI,Verified
30098,INV003445,2025-04-20,149324,Lumpsum,399290,Maharashtra,Nashik,B30,36-45,Male,40.9,Mandate,Verified
30099,INV004338,2025-04-20,100016,SIP,486,Maharashtra,Mumbai,T30,46-55,Female,82.5,Mandate,Pending
30100,INV002280,2025-04-20,120841,SIP,20803,Karnataka,Mysore,B30,18-25,Male,3.5,Net Banking,Verified
30101,INV001738,2025-04-20,120505,Lumpsum,290932,Karnataka,Bangalore,T30,36-45,Female,41.2,Net Banking,Pending
30102,INV002913,2025-04-20,100033,SIP,26412,Delhi,New Delhi,T30,56+,Male,28.5,Mandate,Verified
30103,INV002657,2025-04-20,119092,SIP,57944,Punjab,Amritsar,B30,36-45,Male,50.0,Cheque,Verified
30104,INV004365,2025-04-20,149324,Lumpsum,58440,Delhi,Gurugram,T30,26-35,Male,19.4,Net Banking,Verified
30105,INV000667,2025-04-20,101208,SIP,45318,Telangana,Hyderabad,T30,26-35,Male,7.5,Cheque,Verified
30106,INV004282,2025-04-20,119120,SIP,5939,Punjab,Amritsar,B30,26-35,Male,20.8,UPI,Verified
30107,INV001263,2025-04-20,120842,Lumpsum,519866,Rajasthan,Jaipur,T30,36-45,Male,54.6,Mandate,Verified
30108,INV001868,2025-04-20,120505,Redemption,89359,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Mandate,Verified
30109,INV002897,2025-04-20,102885,SIP,14565,Maharashtra,Pune,T30,26-35,Male,23.1,Net Banking,Pending
30110,INV001886,2025-04-20,118634,SIP,955,Haryana,Gurugram,T30,18-25,Male,7.7,UPI,Verified
30111,INV004862,2025-04-20,125498,SIP,2005,Telangana,Hyderabad,T30,26-35,Female,18.6,Net Banking,Pending
30112,INV003906,2025-04-20,148567,Lumpsum,242575,Haryana,Faridabad,B30,36-45,Male,39.7,UPI,Verified
30113,INV001406,2025-04-20,149323,SIP,8539,Telangana,Hyderabad,T30,46-55,Male,86.0,UPI,Verified
30114,INV002415,2025-04-20,118635,SIP,873,West Bengal,Kolkata,T30,36-45,Male,13.9,Mandate,Verified
30115,INV004239,2025-04-20,100016,SIP,1097,Karnataka,Bangalore,T30,18-25,Female,6.3,Mandate,Verified
30116,INV001597,2025-04-20,119551,SIP,15692,West Bengal,Kolkata,T30,36-45,Male,46.1,Net Banking,Verified
30117,INV001348,2025-04-20,119598,Lumpsum,172513,Haryana,Gurugram,T30,26-35,Female,8.6,UPI,Verified
30118,INV001351,2025-04-20,118636,Lumpsum,161265,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,UPI,Verified
30119,INV003506,2025-04-20,102887,SIP,493,Tamil Nadu,Chennai,T30,56+,Female,55.5,UPI,Verified
30120,INV000505,2025-04-20,119095,Lumpsum,156251,Rajasthan,Jaipur,T30,36-45,Male,40.9,Net Banking,Verified
30121,INV003853,2025-04-20,149324,Redemption,458003,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,UPI,Verified
30122,INV001820,2025-04-20,120506,SIP,4483,Maharashtra,Mumbai,T30,36-45,Female,39.3,Mandate,Verified
30123,INV000425,2025-04-20,148568,Lumpsum,545273,Rajasthan,Jaipur,T30,56+,Male,77.2,Cheque,Verified
30124,INV002261,2025-04-20,120841,Redemption,354175,Uttar Pradesh,Kanpur,B30,18-25,Male,5.0,Cheque,Verified
30125,INV002264,2025-04-20,102886,SIP,9465,Tamil Nadu,Coimbatore,B30,46-55,Female,21.2,UPI,Verified
30126,INV001825,2025-04-20,119095,Lumpsum,469130,Haryana,Faridabad,B30,26-35,Male,21.7,Cheque,Pending
30127,INV001045,2025-04-20,101206,SIP,5200,Punjab,Chandigarh,T30,36-45,Female,45.5,Cheque,Verified
30128,INV001211,2025-04-20,119092,SIP,435,Telangana,Hyderabad,T30,26-35,Male,20.2,Mandate,Verified
30129,INV000181,2025-04-20,101208,Redemption,224140,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified
30130,INV001929,2025-04-20,148567,Redemption,423207,Rajasthan,Jaipur,T30,56+,Male,60.1,UPI,Verified
30131,INV000639,2025-04-20,102885,Lumpsum,44974,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,Net Banking,Verified
30132,INV001485,2025-04-20,101207,SIP,446,Rajasthan,Jaipur,T30,56+,Female,24.4,UPI,Verified
30133,INV000414,2025-04-20,118635,SIP,2459,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Cheque,Verified
30134,INV002040,2025-04-20,100025,SIP,5327,Karnataka,Mysore,B30,36-45,Female,49.1,Net Banking,Verified
30135,INV002583,2025-04-20,149322,Lumpsum,453454,Gujarat,Ahmedabad,T30,46-55,Male,48.5,Net Banking,Verified
30136,INV003582,2025-04-20,100025,Lumpsum,387081,Uttar Pradesh,Kanpur,B30,36-45,Male,43.1,Cheque,Verified
30137,INV003769,2025-04-20,119094,SIP,16595,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,Verified
30138,INV000492,2025-04-20,120842,SIP,855,Telangana,Hyderabad,T30,36-45,Male,12.4,Mandate,Verified
30139,INV000663,2025-04-20,120506,SIP,5621,Haryana,Gurugram,T30,26-35,Female,13.8,Mandate,Verified
30140,INV003580,2025-04-20,120844,Lumpsum,404530,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Cheque,Verified
30141,INV001602,2025-04-20,148567,SIP,499,West Bengal,Kolkata,T30,36-45,Male,27.0,Cheque,Verified
30142,INV004835,2025-04-20,118635,SIP,2023,Maharashtra,Nashik,B30,56+,Male,12.9,UPI,Verified
30143,INV000150,2025-04-20,100033,Lumpsum,71260,Karnataka,Mysore,B30,18-25,Male,3.5,Cheque,Verified
30144,INV002384,2025-04-20,120842,SIP,4066,Karnataka,Mysore,B30,26-35,Male,24.3,Net Banking,Verified
30145,INV002251,2025-04-20,118634,SIP,59033,Punjab,Chandigarh,T30,26-35,Female,16.8,Cheque,Verified
30146,INV002142,2025-04-20,148568,SIP,9103,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Mandate,Verified
30147,INV001608,2025-04-20,119551,Lumpsum,66342,Delhi,Gurugram,T30,26-35,Male,13.1,Mandate,Pending
30148,INV004274,2025-04-20,120505,SIP,56463,Rajasthan,Udaipur,B30,26-35,Male,20.4,UPI,Verified
30149,INV000388,2025-04-21,100025,SIP,3052,Maharashtra,Nashik,B30,36-45,Male,33.6,UPI,Verified
30150,INV002392,2025-04-21,101207,Lumpsum,303385,Madhya Pradesh,Indore,T30,56+,Female,68.4,Net Banking,Verified
30151,INV000029,2025-04-21,120844,Lumpsum,40092,Rajasthan,Udaipur,B30,26-35,Female,7.6,Mandate,Verified
30152,INV002897,2025-04-21,119094,Redemption,90543,Maharashtra,Pune,T30,26-35,Male,23.1,Cheque,Verified
30153,INV001523,2025-04-21,119599,Redemption,283709,Rajasthan,Jaipur,T30,36-45,Female,52.4,UPI,Verified
30154,INV001131,2025-04-21,100016,Lumpsum,402204,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,UPI,Verified
30155,INV000784,2025-04-21,149322,Lumpsum,392096,Tamil Nadu,Chennai,T30,36-45,Male,19.6,Cheque,Verified
30156,INV003844,2025-04-21,100033,SIP,10873,Maharashtra,Nashik,B30,26-35,Female,15.9,Net Banking,Verified
30157,INV003932,2025-04-21,148568,SIP,16232,Karnataka,Mysore,B30,26-35,Male,15.7,UPI,Verified
30158,INV002666,2025-04-21,148568,SIP,963,Madhya Pradesh,Bhopal,B30,46-55,Female,93.7,Net Banking,Verified
30159,INV002847,2025-04-21,119092,SIP,3536,Haryana,Faridabad,B30,26-35,Male,13.4,Mandate,Verified
30160,INV000858,2025-04-21,120504,SIP,852,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Cheque,Pending
30161,INV002996,2025-04-21,149322,Lumpsum,6236,Madhya Pradesh,Bhopal,B30,26-35,Male,20.7,Mandate,Verified
30162,INV003853,2025-04-21,149322,SIP,11579,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Net Banking,Verified
30163,INV003782,2025-04-21,102886,Redemption,171668,Tamil Nadu,Chennai,T30,36-45,Male,44.5,Net Banking,Verified
30164,INV000310,2025-04-21,119598,SIP,14933,Delhi,Noida,T30,36-45,Male,58.4,Cheque,Verified
30165,INV002623,2025-04-21,119599,SIP,2184,Tamil Nadu,Chennai,T30,36-45,Male,49.3,Mandate,Verified
30166,INV000281,2025-04-21,100033,Lumpsum,154408,Punjab,Chandigarh,T30,26-35,Male,20.5,UPI,Verified
30167,INV004265,2025-04-21,120841,SIP,6835,Punjab,Amritsar,B30,18-25,Male,7.6,Net Banking,Verified
30168,INV000758,2025-04-21,101206,SIP,22951,Delhi,New Delhi,T30,56+,Male,61.5,Mandate,Verified
30169,INV000673,2025-04-21,120504,SIP,26396,Maharashtra,Nashik,B30,36-45,Male,47.4,UPI,Verified
30170,INV002641,2025-04-21,120841,Redemption,45785,Maharashtra,Nashik,B30,56+,Male,27.1,Mandate,Verified
30171,INV003725,2025-04-21,148569,SIP,49192,Gujarat,Ahmedabad,T30,26-35,Female,8.4,Net Banking,Verified
30172,INV002152,2025-04-21,149323,Redemption,482839,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,Mandate,Verified
30173,INV004079,2025-04-21,120843,Redemption,188946,Karnataka,Bangalore,T30,36-45,Female,57.2,Mandate,Verified
30174,INV003511,2025-04-21,118633,SIP,25502,Haryana,Gurugram,T30,46-55,Male,36.8,Cheque,Verified
30175,INV001651,2025-04-21,120843,SIP,27336,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Mandate,Verified
30176,INV003545,2025-04-21,102886,SIP,21874,Gujarat,Ahmedabad,T30,26-35,Female,15.7,Mandate,Verified
30177,INV002714,2025-04-21,119552,SIP,502,West Bengal,Kolkata,T30,46-55,Male,65.7,Net Banking,Verified
30178,INV004161,2025-04-21,118633,Redemption,167076,Telangana,Hyderabad,T30,46-55,Male,94.7,Net Banking,Pending
30179,INV001428,2025-04-21,101206,Lumpsum,187610,Delhi,New Delhi,T30,26-35,Male,17.8,Mandate,Verified
30180,INV004533,2025-04-21,148567,SIP,17644,Gujarat,Ahmedabad,T30,36-45,Male,51.5,Cheque,Verified
30181,INV001662,2025-04-21,119092,Lumpsum,230009,Delhi,Gurugram,T30,36-45,Male,45.6,Net Banking,Verified
30182,INV001257,2025-04-21,148569,SIP,15444,Punjab,Chandigarh,T30,26-35,Female,6.3,Mandate,Verified
30183,INV002939,2025-04-21,120506,SIP,26976,Rajasthan,Udaipur,B30,18-25,Male,3.1,Mandate,Verified
30184,INV003620,2025-04-21,149323,SIP,24140,Uttar Pradesh,Kanpur,B30,36-45,Female,15.7,UPI,Verified
30185,INV004820,2025-04-21,101206,Lumpsum,318737,Punjab,Chandigarh,T30,26-35,Male,10.4,UPI,Verified
30186,INV004665,2025-04-21,120844,SIP,2751,Madhya Pradesh,Bhopal,B30,36-45,Male,17.1,Mandate,Verified
30187,INV000597,2025-04-21,102886,SIP,42969,Gujarat,Surat,T30,46-55,Male,48.6,Cheque,Verified
30188,INV004104,2025-04-21,102886,SIP,929,Tamil Nadu,Coimbatore,B30,26-35,Male,10.5,Cheque,Verified
30189,INV000933,2025-04-21,120844,SIP,53835,Rajasthan,Jaipur,T30,36-45,Female,14.9,UPI,Verified
30190,INV003495,2025-04-21,149322,SIP,24653,West Bengal,Kolkata,T30,26-35,Female,22.9,Net Banking,Verified
30191,INV004455,2025-04-21,120507,SIP,1665,Telangana,Hyderabad,T30,18-25,Female,3.5,Net Banking,Verified
30192,INV001486,2025-04-21,100033,Lumpsum,332839,Gujarat,Surat,T30,46-55,Male,17.1,Cheque,Verified
30193,INV002245,2025-04-21,102885,Redemption,377163,Karnataka,Mysore,B30,26-35,Female,24.6,Mandate,Verified
30194,INV000584,2025-04-21,120503,SIP,23302,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,Cheque,Verified
30195,INV004755,2025-04-21,148568,SIP,7849,Uttar Pradesh,Agra,B30,18-25,Female,6.5,Net Banking,Verified
30196,INV004903,2025-04-21,100025,SIP,578,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified
30197,INV004695,2025-04-21,101206,Lumpsum,441357,Gujarat,Ahmedabad,T30,26-35,Female,14.3,UPI,Verified
30198,INV001599,2025-04-21,120844,Redemption,43409,Haryana,Faridabad,B30,36-45,Female,31.0,UPI,Verified
30199,INV004529,2025-04-21,101206,SIP,10674,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Cheque,Verified
30200,INV003769,2025-04-22,120504,SIP,2070,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,Pending
30201,INV002422,2025-04-22,120507,SIP,2341,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Net Banking,Verified
30202,INV003511,2025-04-22,120842,SIP,4674,Haryana,Gurugram,T30,46-55,Male,36.8,Mandate,Verified
30203,INV001790,2025-04-22,119120,Lumpsum,203747,Punjab,Chandigarh,T30,46-55,Male,15.8,Net Banking,Verified
30204,INV004973,2025-04-22,149323,SIP,6603,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Cheque,Verified
30205,INV004228,2025-04-22,102887,Lumpsum,204022,Madhya Pradesh,Bhopal,B30,26-35,Female,18.0,Net Banking,Verified
30206,INV002826,2025-04-22,148569,Lumpsum,80480,Haryana,Gurugram,T30,26-35,Male,20.5,UPI,Verified
30207,INV002497,2025-04-22,118635,Lumpsum,94119,Telangana,Hyderabad,T30,26-35,Female,13.0,Cheque,Pending
30208,INV003137,2025-04-22,102886,SIP,23493,Tamil Nadu,Coimbatore,B30,36-45,Male,15.9,Mandate,Verified
30209,INV001366,2025-04-22,119551,SIP,4121,Maharashtra,Pune,T30,26-35,Female,13.6,Cheque,Verified
30210,INV004206,2025-04-22,118635,SIP,2214,Maharashtra,Pune,T30,26-35,Female,20.9,Net Banking,Verified
30211,INV001388,2025-04-22,119599,Redemption,70098,Punjab,Amritsar,B30,46-55,Male,72.8,Cheque,Verified
30212,INV001184,2025-04-22,120506,SIP,1000,Punjab,Amritsar,B30,26-35,Female,15.4,Mandate,Verified
30213,INV004874,2025-04-22,120504,Lumpsum,152999,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,UPI,Verified
30214,INV002560,2025-04-22,119551,SIP,2345,Haryana,Faridabad,B30,26-35,Male,6.4,Cheque,Verified
30215,INV003496,2025-04-22,120843,SIP,483,Telangana,Hyderabad,T30,26-35,Male,14.9,Cheque,Verified
30216,INV001997,2025-04-22,118635,Redemption,266188,Delhi,New Delhi,T30,56+,Female,24.8,Cheque,Verified
30217,INV003798,2025-04-22,125498,Redemption,184189,Karnataka,Bangalore,T30,36-45,Male,53.9,Net Banking,Verified
30218,INV001926,2025-04-22,120504,SIP,6287,Uttar Pradesh,Agra,B30,46-55,Female,26.9,UPI,Verified
30219,INV002104,2025-04-22,119551,SIP,2657,Maharashtra,Mumbai,T30,26-35,Female,15.0,Mandate,Verified
30220,INV003451,2025-04-22,118636,SIP,44501,Punjab,Amritsar,B30,18-25,Female,5.2,Cheque,Verified
30221,INV000564,2025-04-22,120503,Lumpsum,347184,Maharashtra,Nashik,B30,56+,Female,58.4,Net Banking,Pending
30222,INV003248,2025-04-22,100025,Redemption,519895,Karnataka,Mysore,B30,26-35,Male,6.5,UPI,Verified
30223,INV004685,2025-04-22,120843,SIP,544,Haryana,Faridabad,B30,56+,Female,24.5,Cheque,Verified
30224,INV000939,2025-04-22,118634,SIP,1119,Karnataka,Bangalore,T30,26-35,Male,19.6,UPI,Pending
30225,INV001214,2025-04-22,120844,SIP,473,Telangana,Hyderabad,T30,36-45,Male,19.8,Net Banking,Verified
30226,INV003013,2025-04-22,119092,Lumpsum,135900,Uttar Pradesh,Lucknow,T30,56+,Male,44.8,Net Banking,Pending
30227,INV004531,2025-04-22,125498,SIP,14876,Haryana,Gurugram,T30,26-35,Male,8.4,Mandate,Verified
30228,INV003821,2025-04-22,148569,Lumpsum,75894,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified
30229,INV002902,2025-04-22,118632,Redemption,505923,Gujarat,Surat,T30,36-45,Male,35.1,Cheque,Verified
30230,INV004267,2025-04-22,100016,SIP,911,Gujarat,Surat,T30,46-55,Male,99.7,UPI,Verified
30231,INV000656,2025-04-22,100033,Lumpsum,66643,Gujarat,Surat,T30,18-25,Male,5.2,UPI,Verified
30232,INV000545,2025-04-22,119599,Redemption,336632,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified
30233,INV004610,2025-04-22,100025,Lumpsum,580462,Telangana,Hyderabad,T30,26-35,Female,19.9,Mandate,Verified
30234,INV004050,2025-04-22,120503,SIP,1149,West Bengal,Kolkata,T30,26-35,Male,15.5,Mandate,Verified
30235,INV003681,2025-04-22,119120,SIP,10709,Telangana,Hyderabad,T30,26-35,Female,17.4,Mandate,Verified
30236,INV003537,2025-04-22,118636,Redemption,347515,Punjab,Amritsar,B30,18-25,Male,3.7,Cheque,Verified
30237,INV002571,2025-04-22,119552,SIP,24593,Delhi,New Delhi,T30,36-45,Female,32.1,UPI,Verified
30238,INV000238,2025-04-22,119598,SIP,2535,Telangana,Hyderabad,T30,36-45,Male,26.3,Cheque,Verified
30239,INV000964,2025-04-22,118633,Lumpsum,29303,Haryana,Faridabad,B30,26-35,Male,6.7,Mandate,Verified
30240,INV004465,2025-04-22,100016,Lumpsum,270584,Gujarat,Surat,T30,26-35,Male,14.2,Mandate,Verified
30241,INV001740,2025-04-22,100016,Lumpsum,24759,Uttar Pradesh,Kanpur,B30,36-45,Female,53.9,Mandate,Verified
30242,INV003205,2025-04-22,119120,SIP,3536,Punjab,Chandigarh,T30,26-35,Female,16.1,Cheque,Verified
30243,INV004763,2025-04-22,118635,SIP,1040,Karnataka,Bangalore,T30,46-55,Female,19.6,Net Banking,Verified
30244,INV000528,2025-04-22,100033,SIP,5187,Telangana,Hyderabad,T30,56+,Male,58.0,UPI,Pending
30245,INV002239,2025-04-22,118636,SIP,8518,Gujarat,Surat,T30,26-35,Male,8.9,Net Banking,Verified
30246,INV000453,2025-04-22,100033,SIP,24579,Rajasthan,Udaipur,B30,46-55,Male,40.4,Mandate,Verified
30247,INV001196,2025-04-22,149323,SIP,1615,Punjab,Chandigarh,T30,26-35,Male,21.4,Cheque,Verified
30248,INV004547,2025-04-22,120503,SIP,1690,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Cheque,Verified
30249,INV004044,2025-04-22,149323,Redemption,217970,Rajasthan,Jaipur,T30,46-55,Male,82.3,Cheque,Verified
30250,INV001491,2025-04-22,119092,SIP,946,Tamil Nadu,Chennai,T30,56+,Male,78.5,Cheque,Verified
30251,INV004366,2025-04-22,149322,SIP,2316,Delhi,New Delhi,T30,46-55,Female,81.1,Cheque,Verified
30252,INV002153,2025-04-22,102887,Redemption,131091,Maharashtra,Nashik,B30,18-25,Female,3.5,Net Banking,Verified
30253,INV004817,2025-04-22,118636,SIP,41476,Haryana,Faridabad,B30,26-35,Male,20.4,UPI,Verified
30254,INV000918,2025-04-22,120504,SIP,4239,Delhi,Gurugram,T30,26-35,Male,23.2,Mandate,Verified
30255,INV000687,2025-04-22,118636,SIP,11480,Maharashtra,Pune,T30,36-45,Male,41.0,UPI,Verified
30256,INV004151,2025-04-22,119551,SIP,12136,Karnataka,Mysore,B30,26-35,Male,21.6,Mandate,Verified
30257,INV002814,2025-04-22,119551,SIP,4670,West Bengal,Kolkata,T30,36-45,Male,40.4,Mandate,Verified
30258,INV004154,2025-04-22,119093,SIP,975,Karnataka,Mysore,B30,18-25,Male,4.7,UPI,Pending
30259,INV000611,2025-04-22,120841,SIP,827,Uttar Pradesh,Agra,B30,26-35,Male,11.4,Net Banking,Verified
30260,INV000056,2025-04-22,119092,Redemption,221278,Haryana,Faridabad,B30,26-35,Female,22.5,Mandate,Verified
30261,INV004981,2025-04-23,120504,Redemption,136229,Haryana,Faridabad,B30,18-25,Male,3.5,Mandate,Pending
30262,INV002119,2025-04-23,119120,SIP,863,Tamil Nadu,Coimbatore,B30,26-35,Female,11.8,Cheque,Verified
30263,INV003590,2025-04-23,119093,Redemption,336713,Karnataka,Bangalore,T30,46-55,Female,23.1,Cheque,Pending
30264,INV003311,2025-04-23,100016,SIP,2223,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Mandate,Verified
30265,INV000081,2025-04-23,120843,Redemption,201068,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified
30266,INV000158,2025-04-23,100016,SIP,59926,Madhya Pradesh,Bhopal,B30,36-45,Male,26.1,Net Banking,Verified
30267,INV002801,2025-04-23,101207,Redemption,324307,Madhya Pradesh,Indore,T30,18-25,Male,6.4,UPI,Verified
30268,INV004505,2025-04-23,102885,SIP,5892,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
30269,INV002597,2025-04-23,100033,SIP,2066,West Bengal,Kolkata,T30,26-35,Male,12.0,Cheque,Verified
30270,INV002682,2025-04-23,101207,SIP,889,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,Pending
30271,INV003306,2025-04-23,118633,Lumpsum,118319,Gujarat,Ahmedabad,T30,36-45,Male,14.6,Net Banking,Verified
30272,INV000533,2025-04-23,120842,Lumpsum,145993,Rajasthan,Jaipur,T30,56+,Male,25.1,Mandate,Verified
30273,INV004178,2025-04-23,118635,SIP,9248,Rajasthan,Jaipur,T30,26-35,Male,24.4,Cheque,Verified
30274,INV004841,2025-04-23,119552,SIP,2369,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Pending
30275,INV000690,2025-04-23,118635,Redemption,40774,Delhi,Gurugram,T30,46-55,Male,98.7,Mandate,Verified
30276,INV001071,2025-04-23,148569,SIP,13811,Maharashtra,Nashik,B30,36-45,Male,56.7,Cheque,Verified
30277,INV004390,2025-04-23,148568,Redemption,551211,Gujarat,Ahmedabad,T30,18-25,Female,6.0,UPI,Verified
30278,INV000988,2025-04-23,118634,Lumpsum,167986,Rajasthan,Jaipur,T30,36-45,Male,28.7,Net Banking,Verified
30279,INV000507,2025-04-23,149324,SIP,1158,Gujarat,Ahmedabad,T30,36-45,Male,44.1,UPI,Verified
30280,INV001445,2025-04-23,119094,SIP,55664,Tamil Nadu,Chennai,T30,26-35,Female,9.5,UPI,Verified
30281,INV001279,2025-04-23,120842,SIP,13090,Karnataka,Bangalore,T30,46-55,Male,76.7,UPI,Verified
30282,INV000117,2025-04-23,102887,Redemption,307334,Karnataka,Bangalore,T30,26-35,Female,15.6,Mandate,Pending
30283,INV002365,2025-04-23,120843,SIP,1082,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Mandate,Verified
30284,INV004277,2025-04-23,118632,SIP,453,Telangana,Hyderabad,T30,26-35,Male,19.6,Mandate,Verified
